recency,frequency,monetary,total_transactions,total_spent,total_refund,avg_transaction,std_transaction,unique_categories,refund_ratio,CustomerId,is_high_risk
6.0,6.0,398200.0,6.0,398200.0,-0.0,66366.66666666667,31009.783402446825,2.0,-0.0,CustomerId_5032,0
7.0,12.0,6200.0,12.0,6200.0,310.0,490.8333333333333,592.8238790021463,2.0,0.04999999999193548,CustomerId_5033,0
76.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_5034,1
24.0,2.0,285400.0,2.0,285400.0,-0.0,142700.0,201101.1685694541,2.0,-0.0,CustomerId_5035,0
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5036,0
35.0,3.0,1000.0,3.0,1000.0,1000.0,0.0,866.0254037844386,2.0,0.999999999,CustomerId_5037,0
81.0,9.0,51700.0,9.0,51700.0,11700.0,4444.444444444444,8735.00302105144,2.0,0.2263056092799554,CustomerId_5039,1
52.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_504,1
1.0,36.0,287058.0,36.0,287058.0,24355.0,7297.305555555556,29543.668032078927,3.0,0.08484348110805187,CustomerId_5040,0
68.0,20.0,185700.0,20.0,185700.0,25700.0,8000.0,10545.091150313545,2.0,0.13839526117319118,CustomerId_5041,1
23.0,4.0,1500.0,4.0,1500.0,75.0,356.25,498.48729505708906,2.0,0.04999999996666666,CustomerId_5042,0
17.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5043,0
11.0,13.0,84000.0,13.0,84000.0,3520.0,6190.7692307692305,7488.281357715379,3.0,0.041904761904263045,CustomerId_5044,0
39.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_5045,1
1.0,1.0,8000.0,1.0,8000.0,-0.0,8000.0,0.0,1.0,-0.0,CustomerId_5046,0
20.0,36.0,41500.0,36.0,41500.0,16250.0,701.3888888888889,3184.1656478606565,3.0,0.3915662650508056,CustomerId_5047,0
1.0,26.0,65919.0,26.0,65919.0,11418.9,2096.1576923076923,4845.315618051982,3.0,0.1732262321914285,CustomerId_5048,0
12.0,13.0,11500.0,13.0,11500.0,1275.0,786.5384615384615,1009.5695960312836,2.0,0.11086956520775047,CustomerId_5049,0
83.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_505,1
31.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5050,0
0.0,19.0,21100.0,19.0,21100.0,280.0,1095.7894736842106,1286.84504717491,3.0,0.01327014217946587,CustomerId_5051,0
31.0,4.0,11000.0,4.0,11000.0,-0.0,2750.0,2061.5528128088304,2.0,-0.0,CustomerId_5052,0
1.0,132.0,7144400.0,132.0,7144400.0,296370.0,51879.01515151515,137039.2940966334,5.0,0.041482839706617564,CustomerId_5054,0
12.0,17.0,116000.0,17.0,116000.0,16000.0,5882.35294117647,5988.3465261829215,2.0,0.13793103448156957,CustomerId_5056,0
5.0,88.0,120300.0,88.0,120300.0,4670.0,1313.9772727272727,1957.5781364729926,3.0,0.03881961762228745,CustomerId_5057,0
85.0,2.0,1000.0,2.0,1000.0,50.0,475.0,742.4621202458749,2.0,0.04999999995,CustomerId_506,1
43.0,3.0,500.0,3.0,500.0,1010.0,-170.0,762.6925986267338,2.0,2.01999999596,CustomerId_5060,1
1.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5061,0
0.0,39.0,594000.0,39.0,594000.0,31250.0,14429.48717948718,26281.90471635509,2.0,0.05260942760933904,CustomerId_5065,0
71.0,1.0,0.0,1.0,0.0,10000.0,-10000.0,0.0,1.0,10000000000.0,CustomerId_5066,1
33.0,5.0,26200.0,5.0,26200.0,1000.0,5040.0,5099.313679310188,2.0,0.03816793892984092,CustomerId_5067,0
68.0,8.0,90000.0,8.0,90000.0,10000.0,10000.0,10350.983390135314,2.0,0.11111111110987655,CustomerId_5068,1
62.0,5.0,1500.0,5.0,1500.0,1075.0,85.0,744.4796840747234,2.0,0.7166666661888889,CustomerId_5069,1
89.0,2.0,2100.0,2.0,2100.0,-0.0,1050.0,70.71067811865476,2.0,-0.0,CustomerId_507,1
22.0,122.0,1267990.0,122.0,1267990.0,2775.0,10370.61475409836,90674.09879328455,2.0,0.0021885030639025634,CustomerId_5073,0
47.0,29.0,31000.0,29.0,31000.0,1340.0,1022.7586206896551,2536.714194374464,2.0,0.04322580645021852,CustomerId_5074,1
11.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_5076,0
4.0,70.0,340809.0,70.0,340809.0,60600.0,4002.9857142857145,5749.483980608279,3.0,0.17781220566306108,CustomerId_508,0
53.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_5080,1
18.0,51.0,46523.0,51.0,46523.0,1827.5,876.3823529411765,1168.7942316260603,3.0,0.03928164563679725,CustomerId_5081,0
46.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6554.790444993477,2.0,0.2156862745055748,CustomerId_5082,1
32.0,16.0,53432.0,16.0,53432.0,17545.0,2242.9375,6566.649835532575,4.0,0.32836128162284095,CustomerId_5085,0
74.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_5087,1
74.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_5089,1
5.0,13.0,82000.0,13.0,82000.0,16000.0,5076.923076923077,6601.281926786878,2.0,0.1951219512171327,CustomerId_509,0
4.0,30.0,147000.0,30.0,147000.0,26000.0,4033.3333333333335,5622.021561394229,3.0,0.17687074829811653,CustomerId_5090,0
80.0,16.0,14000.0,16.0,14000.0,500.0,843.75,862.3369411082886,2.0,0.03571428571173469,CustomerId_5091,1
5.0,11.0,51000.0,11.0,51000.0,11000.0,3636.3636363636365,5903.773831588186,2.0,0.2156862745055748,CustomerId_5092,0
1.0,42.0,51100.0,42.0,51100.0,1665.0,1177.0238095238096,1987.7702483926282,3.0,0.032583170253765496,CustomerId_5094,0
49.0,1.0,50000.0,1.0,50000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_5095,1
5.0,1.0,4000.0,1.0,4000.0,-0.0,4000.0,0.0,1.0,-0.0,CustomerId_5097,0
7.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5099,0
26.0,2.0,40000.0,2.0,40000.0,-0.0,20000.0,0.0,2.0,-0.0,CustomerId_5100,0
76.0,7.0,33000.0,7.0,33000.0,1060.0,4562.857142857143,7748.810046894758,2.0,0.03212121212023875,CustomerId_5101,1
26.0,4.0,3000.0,4.0,3000.0,50.0,737.5,525.0,2.0,0.01666666666111111,CustomerId_5103,0
42.0,8.0,1135000.0,8.0,1135000.0,-0.0,141875.0,162523.34997074815,2.0,-0.0,CustomerId_5105,1
32.0,2.0,100000.0,2.0,100000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_5106,0
9.0,18.0,13700.0,18.0,13700.0,2083.0,645.3888888888889,955.9237687357643,2.0,0.15204379560933987,CustomerId_5107,0
4.0,27.0,136888.0,27.0,136888.0,40500.0,3569.925925925926,6552.515441392458,3.0,0.2958623107920646,CustomerId_5108,0
5.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_511,0
46.0,5.0,25000.0,5.0,25000.0,6000.0,3800.0,6685.805860178712,2.0,0.2399999999904,CustomerId_5111,1
67.0,5.0,5000.0,5.0,5000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5112,1
0.0,20.0,116000.0,20.0,116000.0,36000.0,4000.0,7262.013639842819,2.0,0.31034482758353155,CustomerId_5113,0
66.0,3.0,8000.0,3.0,8000.0,-0.0,2666.6666666666665,2081.6659994661327,2.0,-0.0,CustomerId_5115,1
20.0,17.0,15980.0,17.0,15980.0,1060.0,877.6470588235294,799.0113376210996,3.0,0.06633291614103048,CustomerId_5116,0
11.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_5118,0
2.0,10.0,40500.0,10.0,40500.0,6040.0,3446.0,7958.237102385036,3.0,0.14913580246545344,CustomerId_5119,0
28.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_5120,0
5.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5121,0
54.0,79.0,550500.0,79.0,550500.0,166500.0,4860.7594936708865,10627.71434675805,2.0,0.30245231607574485,CustomerId_5122,1
50.0,1.0,800000.0,1.0,800000.0,-0.0,800000.0,0.0,1.0,-0.0,CustomerId_5123,1
19.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_5124,0
80.0,2.0,10000.0,2.0,10000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5126,1
55.0,3.0,2100.0,3.0,2100.0,55.0,681.6666666666666,639.9283814094616,2.0,0.026190476178004535,CustomerId_5127,1
8.0,2.0,56000.0,2.0,56000.0,-0.0,28000.0,0.0,1.0,-0.0,CustomerId_5128,0
0.0,42.0,31900.0,42.0,31900.0,8695.0,552.5,1263.2494153435628,2.0,0.272570532906816,CustomerId_5129,0
82.0,12.0,16000.0,12.0,16000.0,1169.0,1235.9166666666667,1927.283555036765,2.0,0.07306249999543359,CustomerId_513,1
62.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5130,1
37.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5131,1
41.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_5132,1
76.0,3.0,1500.0,3.0,1500.0,50.0,483.3333333333333,525.1983752196244,2.0,0.03333333331111111,CustomerId_5133,1
11.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5134,0
67.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5137,1
3.0,308.0,2044475.0,308.0,2044475.0,194915.0,6005.064935064935,13064.663344129613,4.0,0.09533743381548059,CustomerId_5138,0
41.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5139,1
35.0,2.0,20000.0,2.0,20000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_514,0
0.0,123.0,197800.0,123.0,197800.0,7775.0,1544.918699186992,4170.157738875892,4.0,0.03930738119292564,CustomerId_5140,0
59.0,4.0,85000.0,4.0,85000.0,6000.0,19750.0,40376.354466444835,3.0,0.0705882352932872,CustomerId_5141,1
41.0,3.0,30000.0,3.0,30000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_5142,1
19.0,2.0,1000.0,2.0,1000.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_5145,0
62.0,3.0,80000.0,3.0,80000.0,6000.0,24666.666666666668,47961.790347456095,2.0,0.07499999999906251,CustomerId_5146,1
18.0,7.0,36000.0,7.0,36000.0,6000.0,4285.714285714285,6102.302453836194,2.0,0.16666666666203703,CustomerId_5147,0
15.0,221.0,250000.0,221.0,250000.0,4795.0,1109.524886877828,1780.119027063694,3.0,0.01917999999992328,CustomerId_5148,0
3.0,3.0,1000.0,3.0,1000.0,25.0,325.0,303.10889132455355,2.0,0.024999999975,CustomerId_5149,0
0.0,181.0,1299699.0,181.0,1299699.0,145028.0,6379.397790055249,11330.460542115643,4.0,0.11158583641280667,CustomerId_515,0
4.0,12.0,71000.0,12.0,71000.0,21000.0,4166.666666666667,7469.128382072355,2.0,0.29577464788315816,CustomerId_5150,0
31.0,10.0,205800.0,10.0,205800.0,1010.0,20479.0,34672.668855390344,2.0,0.004907677356633102,CustomerId_5152,0
43.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_5154,1
0.0,121.0,29744600.0,121.0,29744600.0,18580.0,245669.5867768595,575981.0892329664,2.0,0.0006246511971920745,CustomerId_5155,0
19.0,15.0,8500.0,15.0,8500.0,1250.0,483.3333333333333,641.3341748336228,2.0,0.14705882351211072,CustomerId_5156,0
1.0,23.0,115500.0,23.0,115500.0,36000.0,3456.521739130435,6833.927799586449,2.0,0.3116883116856131,CustomerId_5157,0
2.0,17.0,337600.0,17.0,337600.0,11280.0,19195.29411764706,32421.650774915648,3.0,0.033412322274782545,CustomerId_5159,0
67.0,3.0,1000.0,3.0,1000.0,1050.0,-16.666666666666668,1000.4165798972613,2.0,1.04999999895,CustomerId_516,1
52.0,8.0,10080.0,8.0,10080.0,1100.0,1122.5,1893.21910285856,2.0,0.10912698411615804,CustomerId_5160,1
35.0,5.0,10000.0,5.0,10000.0,1000.0,1800.0,2167.94833886788,2.0,0.09999999998999999,CustomerId_5162,0
53.0,5.0,30000.0,5.0,30000.0,10000.0,4000.0,8215.838362577491,2.0,0.3333333333222222,CustomerId_5163,1
35.0,42.0,82100.0,42.0,82100.0,1307.0,1923.642857142857,3314.4474565919295,3.0,0.015919610231231188,CustomerId_5164,0
18.0,2.0,500.0,2.0,500.0,10.0,245.0,360.62445840513925,2.0,0.01999999996,CustomerId_5165,0
14.0,9.0,194000.0,9.0,194000.0,1840.0,21351.11111111111,31025.94899614049,3.0,0.009484536082425337,CustomerId_5166,0
5.0,4.0,16000.0,4.0,16000.0,6000.0,2500.0,6757.711644237764,2.0,0.37499999997656247,CustomerId_5167,0
4.0,15.0,87200.0,15.0,87200.0,16000.0,4746.666666666667,6172.967180337492,3.0,0.1834862385300059,CustomerId_5168,0
2.0,6.0,2500.0,6.0,2500.0,1010.0,248.33333333333334,689.9396108839285,2.0,0.4039999998384,CustomerId_5169,0
5.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_517,0
65.0,12.0,14000.0,12.0,14000.0,300.0,1141.6666666666667,1039.4127129676583,2.0,0.021428571427040816,CustomerId_5170,1
1.0,75.0,417096.0,75.0,417096.0,123600.0,3913.28,7099.596095401332,3.0,0.29633465676895404,CustomerId_5171,0
9.0,52.0,322700.0,52.0,322700.0,92000.0,4436.538461538462,7618.193621674055,2.0,0.28509451502855565,CustomerId_5172,0
11.0,14.0,86000.0,14.0,86000.0,16000.0,5000.0,6275.716324421889,2.0,0.18604651162574365,CustomerId_5173,0
0.0,86.0,38100.0,86.0,38100.0,1380.0,426.9767441860465,447.06314797390064,2.0,0.03622047243999421,CustomerId_5174,0
11.0,17.0,101000.0,17.0,101000.0,21000.0,4705.882352941177,6302.427170169769,2.0,0.2079207920771493,CustomerId_5175,0
89.0,4.0,15200.0,4.0,15200.0,5200.0,2500.0,6508.456038109192,2.0,0.3421052631353878,CustomerId_5176,1
14.0,6.0,348000.0,6.0,348000.0,3072.0,57488.0,83052.49506185831,2.0,0.008827586206871185,CustomerId_5177,0
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5178,0
6.0,1.0,3000.0,1.0,3000.0,-0.0,3000.0,0.0,1.0,-0.0,CustomerId_5179,0
18.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,5391.351098441528,2.0,0.23076923076035502,CustomerId_518,0
89.0,2.0,8000.0,2.0,8000.0,622.0,3689.0,6096.674667390413,2.0,0.07774999999028125,CustomerId_5180,1
4.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_5181,0
52.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5183,1
33.0,1.0,500.0,1.0,500.0,-0.0,500.0,0.0,1.0,-0.0,CustomerId_5184,0
61.0,1.0,80000.0,1.0,80000.0,-0.0,80000.0,0.0,1.0,-0.0,CustomerId_5185,1
53.0,7.0,40000.0,7.0,40000.0,11000.0,4142.857142857143,7425.823667638301,2.0,0.274999999993125,CustomerId_5186,1
27.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,2.0,-0.0,CustomerId_5189,0
5.0,1.0,0.0,1.0,0.0,13000.0,-13000.0,0.0,1.0,13000000000.0,CustomerId_5192,0
41.0,50.0,120135.0,50.0,120135.0,20041.0,2001.88,3790.4442130500875,2.0,0.16682066008934265,CustomerId_5194,1
5.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6030.478145774734,2.0,0.23076923076035502,CustomerId_5196,0
85.0,19.0,75700.0,19.0,75700.0,684.0,3948.2105263157896,4168.848596421204,3.0,0.00903566710688196,CustomerId_5198,1
55.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5199,1
26.0,24.0,141485.0,24.0,141485.0,2549.0,5789.0,8859.962905997529,3.0,0.018016044103487887,CustomerId_520,0
4.0,12.0,86600.0,12.0,86600.0,11000.0,6300.0,8081.066536270839,3.0,0.1270207852179328,CustomerId_5200,0
50.0,13.0,13500.0,13.0,13500.0,1160.0,949.2307692307693,1487.2651721558238,3.0,0.08592592591956104,CustomerId_5201,1
4.0,7.0,51000.0,7.0,51000.0,11000.0,5714.285714285715,9516.902257112266,2.0,0.2156862745055748,CustomerId_5202,0
0.0,103.0,364400.0,103.0,364400.0,101400.0,2553.3980582524273,5315.917929956728,3.0,0.27826564215071825,CustomerId_5203,0
6.0,14.0,45000.0,14.0,45000.0,2350.0,3046.4285714285716,4338.710561982597,2.0,0.05222222222106173,CustomerId_5204,0
89.0,5.0,25200.0,5.0,25200.0,5200.0,4000.0,6558.963332722634,2.0,0.2063492063410179,CustomerId_5206,1
4.0,20.0,101000.0,20.0,101000.0,21000.0,4000.0,5936.062845461051,2.0,0.2079207920771493,CustomerId_5207,0
4.0,20.0,170000.0,20.0,170000.0,31000.0,6950.0,9417.089728114966,2.0,0.1823529411753979,CustomerId_5208,0
29.0,2.0,1002000.0,2.0,1002000.0,-0.0,501000.0,705692.5676241744,2.0,-0.0,CustomerId_521,0
71.0,1.0,5000.0,1.0,5000.0,-0.0,5000.0,0.0,1.0,-0.0,CustomerId_5210,1
9.0,72.0,532601.0,72.0,532601.0,4100.0,7340.291666666667,13758.823060323208,3.0,0.007698070412921309,CustomerId_5211,0
88.0,5.0,25200.0,5.0,25200.0,5200.0,4000.0,6558.963332722634,2.0,0.2063492063410179,CustomerId_5212,1
88.0,2.0,2000.0,2.0,2000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5214,1
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5216,0
2.0,31.0,41900.0,31.0,41900.0,1433.0,1305.3870967741937,3618.967206975119,2.0,0.03420047732615273,CustomerId_5218,0
81.0,3.0,609000.0,3.0,609000.0,-0.0,203000.0,168008.9283341811,2.0,-0.0,CustomerId_522,1
53.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_5221,1
73.0,12.0,25000.0,12.0,25000.0,6000.0,1583.3333333333333,3691.718824448563,2.0,0.2399999999904,CustomerId_5223,1
0.0,27.0,160000.0,27.0,160000.0,50000.0,4074.074074074074,7210.707454494462,2.0,0.31249999999804684,CustomerId_5225,0
1.0,15.0,74000.0,15.0,74000.0,26000.0,3200.0,7062.98196838377,2.0,0.3513513513466034,CustomerId_5226,0
12.0,9.0,46200.0,9.0,46200.0,6200.0,4444.444444444444,5859.844518225528,2.0,0.13419913419622945,CustomerId_5227,0
4.0,36.0,198000.0,36.0,198000.0,36000.0,4500.0,5971.360218337431,2.0,0.18181818181726353,CustomerId_5229,0
49.0,11.0,13000.0,11.0,13000.0,1200.0,1072.7272727272727,1839.9203293028256,3.0,0.09230769230059171,CustomerId_523,1
30.0,19.0,39953.0,19.0,39953.0,25145.0,779.3684210526316,4826.94040672334,3.0,0.6293645032756148,CustomerId_5231,0
11.0,14.0,210800.0,14.0,210800.0,6850.0,14567.857142857143,32410.495730804298,3.0,0.032495256166828766,CustomerId_5232,0
70.0,6.0,20000.0,6.0,20000.0,3000.0,2833.3333333333335,3371.4487489307426,2.0,0.1499999999925,CustomerId_5233,1
0.0,72.0,127390.0,72.0,127390.0,3080.0,1726.5277777777778,2271.5975390678727,2.0,0.024177721956007713,CustomerId_5236,0
18.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5237,0
50.0,35.0,276000.0,35.0,276000.0,27000.0,7114.285714285715,18776.974993751428,4.0,0.09782608695616729,CustomerId_5238,1
18.0,6.0,36000.0,6.0,36000.0,6000.0,5000.0,6511.528238439882,2.0,0.16666666666203703,CustomerId_5239,0
24.0,6.0,22000.0,6.0,22000.0,1040.0,3493.3333333333335,8121.336507414691,2.0,0.04727272727057851,CustomerId_524,0
68.0,9.0,50000.0,9.0,50000.0,21000.0,3222.222222222222,9404.49065311059,2.0,0.4199999999916,CustomerId_5240,1
19.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5242,0
69.0,2.0,5500.0,2.0,5500.0,-0.0,2750.0,3181.9805153394636,2.0,-0.0,CustomerId_5243,1
32.0,12.0,102000.0,12.0,102000.0,1000.0,8416.666666666666,22642.069987819872,2.0,0.009803921568531335,CustomerId_5245,0
20.0,1.0,1000.0,1.0,1000.0,-0.0,1000.0,0.0,1.0,-0.0,CustomerId_5246,0
0.0,12.0,38000.0,12.0,38000.0,10000.0,2333.3333333333335,5175.700801618926,2.0,0.2631578947299169,CustomerId_5248,0
11.0,9.0,51000.0,9.0,51000.0,11000.0,4444.444444444444,6463.573143221772,2.0,0.2156862745055748,CustomerId_5249,0
11.0,4.0,16000.0,4.0,16000.0,6000.0,2500.0,6757.711644237764,2.0,0.37499999997656247,CustomerId_525,0
53.0,12.0,70000.0,12.0,70000.0,21000.0,4083.3333333333335,7391.128998927557,2.0,0.2999999999957143,CustomerId_5251,1
53.0,6.0,30000.0,6.0,30000.0,11000.0,3166.6666666666665,7626.707459098367,2.0,0.3666666666544444,CustomerId_5253,1
28.0,35.0,370000.0,35.0,370000.0,35350.0,9561.42857142857,17881.93750899578,3.0,0.09554054054028233,CustomerId_5254,0
77.0,1.0,50000.0,1.0,50000.0,-0.0,50000.0,0.0,1.0,-0.0,CustomerId_5255,1
4.0,18.0,101000.0,18.0,101000.0,21000.0,4444.444444444444,6572.869569608464,2.0,0.2079207920771493,CustomerId_5256,0
54.0,12.0,100010.0,12.0,100010.0,20000.0,6667.5,9374.692358588723,2.0,0.19998000199780044,CustomerId_5257,1
0.0,13.0,86000.0,13.0,86000.0,21000.0,5000.0,7756.717518813398,2.0,0.24418604650878856,CustomerId_5258,0
0.0,14.0,76000.0,14.0,76000.0,26000.0,3571.4285714285716,7303.4689936125105,2.0,0.3421052631533934,CustomerId_5259,0
0.0,48.0,310000.0,48.0,310000.0,61000.0,5187.5,6531.938717123371,2.0,0.19677419354775233,CustomerId_5260,0
0.0,43.0,216200.0,43.0,216200.0,57200.0,3697.6744186046512,6451.0053986473795,2.0,0.26456984273698164,CustomerId_5261,0
34.0,28.0,171200.0,28.0,171200.0,51200.0,4285.714285714285,7994.8925495160265,2.0,0.29906542055900076,CustomerId_5262,0
4.0,13.0,71000.0,13.0,71000.0,16000.0,4230.7692307692305,6418.123377772329,2.0,0.22535211267288238,CustomerId_5263,0
77.0,1.0,10000.0,1.0,10000.0,-0.0,10000.0,0.0,1.0,-0.0,CustomerId_5264,1
0.0,18.0,76000.0,18.0,76000.0,26000.0,2777.777777777778,6292.437623197393,2.0,0.3421052631533934,CustomerId_5265,0
4.0,53.0,230490.0,53.0,230490.0,46804.64,3465.761509433962,5112.427030201618,4.0,0.20306581630351395,CustomerId_5266,0
59.0,3.0,80000.0,3.0,80000.0,6000.0,24666.666666666668,47961.7903474561,2.0,0.07499999999906251,CustomerId_5267,1
7.0,15.0,51000.0,15.0,51000.0,11000.0,2666.6666666666665,5174.341457983763,2.0,0.2156862745055748,CustomerId_5269,0
40.0,1.0,2000.0,1.0,2000.0,-0.0,2000.0,0.0,1.0,-0.0,CustomerId_527,1
0.0,35.0,171000.0,35.0,171000.0,51000.0,3428.5714285714284,6464.999496318229,2.0,0.2982456140333436,CustomerId_5271,0
0.0,27.0,161000.0,27.0,161000.0,51000.0,4074.074074074074,7554.549958218892,2.0,0.3167701863334362,CustomerId_5272,0
9.0,9.0,102000.0,9.0,102000.0,2000.0,11111.111111111111,10564.615994493652,2.0,0.01960784313706267,CustomerId_5273,0
19.0,18.0,27650.0,18.0,27650.0,387.5,1514.5833333333333,1644.2306107935674,2.0,0.014014466545605264,CustomerId_5274,0
6.0,3.0,5000.0,3.0,5000.0,1250.0,1250.0,3269.174207655505,2.0,0.24999999995,CustomerId_5276,0
0.0,20.0,116000.0,20.0,116000.0,36000.0,4000.0,7262.013639842819,2.0,0.31034482758353155,CustomerId_5277,0
4.0,5.0,26000.0,5.0,26000.0,6000.0,4000.0,6745.368781616021,2.0,0.23076923076035502,CustomerId_5278,0
3.0,16.0,78800.0,16.0,78800.0,180.0,4913.75,3843.907517097673,2.0,0.002284263959361875,CustomerId_528,0
54.0,11.0,60000.0,11.0,60000.0,21000.0,3545.4545454545455,7501.514998500454,2.0,0.34999999999416664,CustomerId_5280,1
4.0,7.0,26000.0,7.0,26000.0,6000.0,2857.1428571428573,5632.600684958102,2.0,0.23076923076035502,CustomerId_5281,0
53.0,14.0,90000.0,14.0,90000.0,21000.0,4928.571428571428,7130.263623503646,2.0,0.23333333333074077,CustomerId_5282,1
61.0,29.0,2577000.0,29.0,2577000.0,11000.0,88482.75862068965,77883.78278364279,3.0,0.0042685292976312504,CustomerId_5283,1
47.0,11.0,12500.0,11.0,12500.0,1230.0,1024.5454545454545,1404.475799979221,2.0,0.09839999999212799,CustomerId_5284,1
0.0,34.0,175000.0,34.0,175000.0,46000.0,3794.1176470588234,6479.709176810545,2.0,0.2628571428556408,CustomerId_5285,0
0.0,37.0,225000.0,37.0,225000.0,66000.0,4297.2972972972975,7202.873133783586,2.0,0.2933333333320296,CustomerId_5286,0
18.0,4.0,16000.0,4.0,16000.0,6000.0,2500.0,6757.711644237764,2.0,0.37499999997656247,CustomerId_5287,0
82.0,16.0,116400.0,16.0,116400.0,16400.0,6250.0,8935.173939735776,2.0,0.14089347078916759,CustomerId_5289,1
18.0,19.0,19000.0,19.0,19000.0,815.0,957.1052631578947,1337.67970318163,2.0,0.042894736839847646,CustomerId_529,0
32.0,7.0,46000.0,7.0,46000.0,6000.0,5714.285714285715,6369.570517030844,2.0,0.1304347826058601,CustomerId_5290,0
4.0,6.0,26000.0,6.0,26000.0,6000.0,3333.3333333333335,6088.2400303098,2.0,0.23076923076035502,CustomerId_5291,0
4.0,7.0,46000.0,7.0,46000.0,6000.0,5714.285714285715,6237.368187365718,2.0,0.1304347826058601,CustomerId_5292,0
11.0,35.0,236025.0,35.0,236025.0,26025.0,6000.0,5667.246582206336,2.0,0.11026374324707017,CustomerId_5293,0
4.0,7.0,36000.0,7.0,36000.0,6000.0,4285.714285714285,6102.302453836194,2.0,0.16666666666203703,CustomerId_5294,0
32.0,1.0,448000.0,1.0,448000.0,-0.0,448000.0,0.0,1.0,-0.0,CustomerId_5297,0
18.0,6.0,20000.0,6.0,20000.0,-0.0,3333.3333333333335,3265.986323710904,2.0,-0.0,CustomerId_5298,0
